objID,objID_src,rot,x_lens,y_lens,q,PA,r_Einstein,z_source,z_lens,velDisp,x_source,y_source,boost,shear,shear_PA
14574,6453,0,-0.05834879,-0.01073449,0.8827741,2.24043118,2.00624141,5.696721,0.44247416,297.20123,-0.17805163,-0.04495433,-3.0,0.00748782,2.40142493
14575,1843,0,-0.00936373,-0.01837238,0.93297754,2.09017783,2.04396119,4.812297,0.52184236,309.26575,0.11157931,0.10894061,-4.0,0.0641347,2.47889138
14576,64,3,-0.03103695,-0.0800172,0.89732756,0.0029518,2.01890491,1.847324,0.17599614,286.64673,-0.09319999,-0.07474847,-4.0,0.05415442,0.8176063
14577,969,2,0.08487378,0.03356852,0.89131066,1.8986318,2.04207491,1.549846,0.60113573,376.15015,0.27898814,-0.14569252,-1.0,0.01766755,1.86879566
14578,1582,3,0.02376774,0.00205567,0.86080411,2.68977561,2.04350239,4.875876,0.44051886,301.9126,0.12688888,-0.02218611,-4.0,0.0203253,1.91647504
14579,2247,1,-0.06565769,0.06007017,0.78293707,2.77784264,2.04516726,4.780296,0.5758923,314.31406,0.24215837,-0.0317744,-4.0,0.03451474,3.02931011
14580,1583,2,0.00670918,0.04372972,0.86597562,0.34042958,2.00139637,3.263252,0.515716,314.3595,0.10570547,0.07863182,-2.0,0.02233782,0.18214977
14581,6453,1,-0.03006597,-0.01940014,0.67224702,1.27180823,2.04335224,5.696721,0.5639779,309.7929,-0.2345268,-0.39982457,-3.0,0.02101261,0.47039006
14583,6453,1,9.7231E-4,-0.01145726,0.6552738,2.31947255,2.01196176,5.696721,0.49726662,302.00754,0.74003311,-0.72786001,-1.0,0.00930355,0.48928815
14584,7393,1,0.00556345,0.03276102,0.86572247,1.23052681,2.03494068,6.396018,0.5895731,309.27792,0.05006972,0.08063673,-5.0,0.04866875,1.74488456
14587,182,2,0.01624185,-0.04757207,0.97018552,2.73129023,2.00037659,1.381836,0.504692,359.51144,0.30000896,-0.22811404,-3.0,0.03325405,1.25730912
14588,6453,3,-0.00708897,-0.01374876,0.87875881,1.89930403,2.02699557,5.696721,0.62525314,313.5828,0.05427509,-0.08985273,-3.0,0.01928417,2.96470047
14589,1769,3,0.01124901,0.11092007,0.99549233,1.91517346,2.0178103,3.281842,0.6403123,329.6533,-0.03455436,0.07226294,-2.0,0.00226498,2.57828834
14591,1286,2,0.04419466,0.00979325,0.92414086,0.09202141,2.00335306,3.64379,0.53285676,313.3367,0.14559467,-0.11096021,-4.0,0.06267408,2.84515095
14593,1517,2,-0.07216967,-0.02289967,0.89989032,0.71517438,2.02131549,1.544719,0.53407395,358.0053,-0.43669215,-0.6448412,-2.0,0.04733532,2.91598564
14594,2136,0,4.8686E-4,-0.09475617,0.85790514,0.4197007,2.01196141,4.785457,0.661861,319.47812,-0.11519875,-0.15833174,-4.0,0.016748,1.01943673
14595,6917,0,-0.05337724,-0.00160836,0.84917328,2.02462753,2.01949899,5.381076,0.6169439,313.4451,0.01947037,-0.32928422,-5.0,0.01903918,2.5017899
14597,7147,0,0.07061204,0.11688485,0.90154169,2.09879969,2.04654893,4.761767,0.49484497,307.2636,-0.03410906,0.07327653,-3.0,0.04611721,1.63338185
14598,1371,3,-0.01294948,-0.02190026,0.96826047,2.70522027,2.00088154,1.395129,0.54414153,369.20895,-0.02195185,-0.00706345,-2.0,0.01539059,1.54618986
14599,1591,2,-0.03309602,0.02118804,0.82056039,2.22956548,2.03671976,3.557282,0.6406964,328.2473,-0.57216138,0.12608386,-3.0,0.02317545,2.27356905
14601,1718,2,0.02755753,-0.04562997,0.90663379,3.14058746,2.0165215,1.468435,0.5177224,358.3503,-0.23544994,-0.11349173,-3.0,0.00154318,1.8091775
14602,6453,1,0.03163745,-0.01866817,0.87516999,1.13081482,2.0091791,5.696721,0.51561713,303.27554,0.08735895,0.07801476,-3.0,0.01720181,2.42794314
14603,7389,1,0.02562639,-0.06947249,0.76757485,0.71795324,2.00868306,5.737934,0.60978895,310.75858,0.42722776,-0.01093555,-1.0,0.07747287,1.31264305
14604,1950,2,0.0127181,-0.01241376,0.72137117,0.43507763,2.03264736,4.471757,0.48614103,306.56598,-0.10260902,0.01790735,-4.0,0.0346873,2.95469006
14605,2248,1,-0.03721227,-0.07361737,0.87780412,1.97077766,2.02003046,3.702401,0.49196616,310.05182,0.30251447,0.20360925,-4.0,0.05932261,2.06433016
14606,1301,2,-0.02454971,-0.02150179,0.84011269,0.38673622,2.04324523,2.99366,0.29366845,295.23883,-0.11736193,-0.00246537,-2.0,0.00645694,2.95608215
14607,1666,0,0.06449675,-0.01743713,0.96142814,0.78915745,2.00343132,5.38402,0.6259802,312.94742,-0.41429179,0.28206696,-3.0,0.05950232,0.82124929
14608,1371,3,-0.01305518,-0.00646764,0.91907134,1.99686429,2.01455355,1.395129,0.5567188,374.00714,-0.00678851,-0.02681752,-4.0,0.03201884,1.29680801
14611,7393,1,-0.02259021,0.03778197,0.87462642,3.11155579,2.01753557,6.396018,0.6939508,316.10464,-0.48388084,0.00755655,-5.0,0.011022,1.33705001
14613,1111,3,0.01602042,0.0789526,0.93305893,0.11796972,2.0321591,1.555479,0.25805545,303.54068,0.35825952,0.08548432,-2.0,0.03883283,2.23925304
14614,7129,1,0.04655626,0.02828841,0.88972056,3.06017266,2.01860664,5.355204,0.60717857,312.64606,0.1121721,0.022983,-4.0,0.01153087,3.1265278
14615,6877,2,-0.02646135,0.04429099,0.8722813,2.6063524,2.02114194,0.734374,0.478623,483.35284,-0.62090299,0.33305763,-1.0,0.06339079,1.21977153
14617,2312,3,-0.02454867,-0.0656105,0.76549524,1.4885552,2.04202122,2.508765,0.5355593,329.29138,-0.27264469,-1.17903633,-4.0,0.05779819,3.07561611
14618,1666,0,-0.00462967,0.01004106,0.61112377,0.34606873,2.00430148,5.38402,0.5377648,305.6238,-0.02554146,0.33200563,-3.0,0.05756836,1.09835899
14619,1737,1,-0.01590137,0.01701744,0.5740855,2.79886623,2.03080959,4.878977,0.44980145,301.76202,0.6739818,-0.25102686,-3.0,0.02071292,1.34066088
14620,163,3,0.09763982,-0.04851481,0.82068251,2.02075198,2.00026753,3.462834,0.6289155,324.93927,0.0977988,0.00704428,-3.0,0.01436698,3.13798127
14621,1123,3,-0.05204752,0.04025963,0.75183281,1.89717174,2.00905051,2.543393,0.502018,321.52402,-0.21158031,-0.36928633,-2.0,0.07987208,0.07742049
14622,1264,1,0.05697064,0.01497777,0.93734189,2.71444702,2.03343722,4.781267,0.54269457,310.44028,0.05836501,0.00136763,-4.0,0.02432927,1.89654912
14623,7582,3,-0.09370424,0.054388,0.93713714,2.65247852,2.02686794,4.034529,0.5449732,313.8384,-0.44545402,0.14416025,-4.0,0.02918708,0.42823821
14624,6335,3,-0.04550233,0.07545749,0.92172488,0.40512124,2.04306575,4.369875,0.48926818,308.06876,-0.09607341,0.09287714,-4.0,0.00812537,2.5471627
14625,6682,0,-0.12367636,-0.02457771,0.9999,2.29679321,2.00726941,5.054894,0.2736161,284.9819,-0.23937097,0.28469746,-5.0,0.02810151,2.68650903
14626,6453,1,0.01615229,-0.00332176,0.88340403,0.75803738,2.01393056,5.696721,0.9116202,336.7164,-0.00931967,-0.0244977,-3.0,0.0177847,1.97745912
14627,7393,3,0.0865431,-0.03924048,0.72046413,0.87014665,2.04506074,6.396018,0.706261,319.22913,0.13170342,0.4205378,-4.0,0.05578832,0.35419618
14628,7213,0,-0.05450633,-0.01931698,0.91420867,1.07812689,2.01857753,6.384785,0.33941314,288.99863,-0.0561641,5.2371E-4,-5.0,0.08514434,0.96657059
14629,1050,3,0.06507278,-0.01619905,0.86378302,2.28514179,2.02644721,1.60988,0.49767727,346.84088,0.52224864,-0.49196219,-1.0,0.02826453,0.76564357
14630,1561,3,-0.03326292,0.09811187,0.91402877,1.64855769,2.04402892,0.73268,0.38633388,411.16287,-0.04493668,0.01816231,-3.0,0.00798555,1.0513337
14631,1210,3,0.00337601,0.04779714,0.83423169,0.02791045,2.03461613,2.45853,0.2652947,294.5851,-0.32284691,-0.27339518,-2.0,0.0830027,3.07047386
14632,6518,3,-0.00267341,0.04212056,0.90440803,3.08329441,2.04563481,3.752825,0.5318745,315.76166,0.01969101,0.0635517,-3.0,0.1,2.83167
14633,1661,3,-0.01467296,-0.01468206,0.78396597,2.51577599,2.00008878,1.222214,0.5848642,401.43512,0.82958603,-0.9288038,-2.0,0.04668999,0.74403939
14634,2248,1,-0.05004952,0.02939212,0.72842347,2.8350771,2.00888763,3.702401,0.331068,293.41946,0.06150697,0.20548521,-5.0,0.04859035,0.42838962
14635,2302,0,0.00540267,0.04600164,0.79749813,0.68591705,2.00628553,5.032377,0.6907583,320.3414,0.08854113,-0.20634738,-5.0,0.00475664,2.82537909
14636,131,1,-0.01242346,-0.03341226,0.79923187,1.32908467,2.02778782,4.769015,0.5007783,306.34766,0.03306454,-0.19241362,-1.0,0.02988088,0.24381443
14637,2247,2,0.10750567,-0.00960206,0.93728669,1.09506194,2.0073272,4.780296,0.56000936,309.97934,0.01600584,0.05586578,-3.0,0.04984458,2.06647679
14638,1569,3,-0.13642847,-0.03841447,0.8925399,1.14592062,2.01049503,4.370949,0.46208775,303.11832,-0.18342358,-0.11248908,-3.0,0.04043638,1.05410944
14639,7067,2,-0.03285645,-0.00372854,0.81735711,1.93999058,2.00765935,3.728157,0.62485456,322.62866,-0.16459093,-0.16142547,-3.0,0.03364908,1.27124743
14640,6453,1,0.00980507,-0.00962028,0.86305109,3.12412405,2.01592054,5.696721,0.4697852,300.0984,0.10118796,-0.06602778,-3.0,0.00185006,0.08197474
14641,1139,3,-0.04872541,-0.01816128,0.88798049,0.7521782,2.01468627,1.426655,0.42216292,337.99554,-0.05313854,-0.17424049,-3.0,0.00588847,2.2361814
14643,1248,2,-0.00699615,0.06472479,0.93201723,2.48733405,2.02173471,4.119939,0.3536898,295.00674,0.538597,-0.18995288,-3.0,0.03838254,1.67401154
14644,6453,2,0.00424891,0.02518593,0.87685224,2.32076665,2.01490243,5.696721,0.5660627,307.79852,-0.02257484,0.01356318,-2.0,0.00255645,0.74499438
14645,7051,2,-9.4234E-4,0.0746539,0.95187695,1.75021434,2.01122469,3.070847,0.42659953,306.83115,-0.04957035,0.04136049,-3.0,0.01168045,1.42110875
14646,605,2,0.03171381,-0.03305745,0.82049786,0.6633542,2.04202364,3.438996,0.68701744,335.20038,0.09163762,-0.00976824,-1.0,0.03310071,2.61083515
14647,7213,0,-0.02894136,-0.01515444,0.61553755,1.53687321,2.01825143,6.384785,0.49136642,300.46475,0.16071024,-1.21362101,-5.0,0.0644116,0.75329504
14648,6487,0,0.03085894,0.00539372,0.89920273,1.11456288,2.02410804,4.364809,0.5186783,309.375,0.02672899,0.04794297,-5.0,0.0141974,1.12273862
14649,1737,0,-0.08041243,0.02710046,0.87525125,0.96726552,2.04466417,4.878977,0.41876614,300.12012,0.14386823,0.68293096,-4.0,0.01223282,0.13404113
14651,6672,3,0.06975309,-0.04156703,0.87456329,0.11905907,2.01279645,3.710618,0.46186313,306.42285,-0.15692576,0.06849583,-3.0,0.02061673,0.55775751
14652,7303,3,-0.00105872,-0.06774795,0.67826645,2.67681139,2.02608472,3.478191,0.6691681,331.40005,0.08051875,-0.05109985,-3.0,0.02607371,2.98299562
14653,6917,1,0.02559431,-0.04991211,0.90859186,1.43779093,2.01928553,5.381076,0.5250646,305.7156,-0.06435229,-0.19776503,-4.0,0.03734776,2.0452078
14655,3520,0,-0.01543478,-0.00123524,0.51190434,1.21467124,2.00532809,3.381392,0.35916775,297.30307,-0.34605872,-0.91699007,-4.0,0.08640948,1.2393295
14656,7393,0,0.02900836,-0.06469299,0.84616393,3.09167994,2.01032016,6.396018,0.49532634,300.1538,-0.08465875,-0.11519747,-4.0,0.01841206,1.95467968
14657,6332,0,-0.03548947,-8.5956E-4,0.82462376,1.10566955,2.01341801,6.335416,0.56468076,305.8575,0.12341351,0.40895747,-4.0,0.01269429,0.59503783
14658,6511,2,0.0274088,0.11887362,0.95899181,0.8104216,2.03836359,4.138595,0.49107254,308.9516,-6.9462E-4,0.09477086,-2.0,0.07973186,0.58646105
14659,1630,2,-0.02709098,0.00108257,0.8214774,2.76374064,2.00955866,1.452094,0.5195091,359.2506,0.18153363,-0.12048362,-2.0,0.00780312,1.83337171
14660,6335,1,0.09579034,0.00590371,0.83988995,0.87958232,2.02053845,4.369875,0.59301984,316.03717,-0.049335,0.01532813,-4.0,0.004599,1.17284877
14661,2481,1,-0.0417802,0.03326822,0.91336627,0.5334535,2.00548769,5.031328,0.4436106,298.89948,0.13069106,0.48087951,-5.0,0.03534904,2.99242209
14662,1286,2,0.05567851,-0.01536394,0.64516549,1.88440627,2.04370923,3.64379,0.54071975,317.29968,-0.08099343,-0.27141978,-4.0,0.00824599,0.10164887
14663,1054,3,2.017E-5,-0.00999462,0.98194707,3.0479777,2.03145519,2.805891,0.55233574,326.10794,-0.09099676,-0.08252814,-1.0,0.04210977,1.07282781
14664,2074,2,0.09242441,0.00401095,0.73613411,2.18185586,2.00255283,4.832689,0.4889333,303.17502,-0.0768487,-0.08822502,-3.0,0.05773202,2.39281347
14666,426,3,-0.03255844,-0.05533603,0.9407712,2.44139724,2.02799114,5.798559,0.49961865,303.14102,-0.06858126,-0.01820749,-3.0,0.03975633,0.18261058
14667,1950,1,-5.4225E-4,0.00589208,0.79586571,0.50082206,2.03106069,4.471757,0.4919577,306.97525,-0.28424317,0.08791072,-4.0,0.04881381,2.01638754
14668,7059,2,0.02811097,-0.08200856,0.91548222,0.03314356,2.00928623,1.261502,0.5803182,395.22183,0.03297919,-0.01817221,-3.0,0.05457324,2.76344307
14669,928,1,0.00170632,-0.0882247,0.9999,0.64047072,2.04288226,1.092567,0.36530384,346.1411,-0.50068016,0.13047042,-2.0,0.04927323,1.0060391
14670,6917,3,-0.00462967,0.01004106,0.7048687,2.46131068,2.02577115,5.381076,0.6140733,313.688,0.26842899,-0.20754719,-4.0,0.03956011,1.61186393
14671,6332,0,-0.02278201,-0.06950379,0.93162321,1.10299903,2.0250116,6.335416,0.6346294,312.20255,-0.32931793,0.22083329,-3.0,0.05672369,0.51089653
14672,7091,2,0.06414684,0.06609334,0.8023318,1.96896745,2.02971705,4.407953,0.63608694,320.62875,0.13677237,-0.03094487,-3.0,0.00617839,2.91010742
14674,975,2,0.00288609,-0.02028835,0.8693818,0.0495197,2.00246063,1.112167,0.47757393,377.05402,0.11245416,-0.02481845,-1.0,0.02315191,1.29082098
14677,1006,3,0.08106591,-0.04096076,0.98746212,3.06384919,2.00836109,1.18696,0.16370608,291.8668,-0.09075183,0.01803653,-3.0,0.04494666,0.59062334
14678,3430,3,0.03576613,-0.00724006,0.86630813,0.19321201,2.02218832,3.060865,0.5599886,323.11032,0.1061858,0.04098398,-5.0,0.04819126,1.53605133
14680,1666,0,-0.04178985,-0.04806385,0.87130672,0.05637803,2.01241596,5.38402,0.5551331,307.68994,-0.06351737,0.06292043,-2.0,0.05399393,2.25668134
14683,3286,1,0.00672571,0.06357571,0.89459356,1.67198445,2.02254393,3.705508,0.541585,315.29688,-0.21319,0.16279079,-3.0,0.02365936,0.87427946
14684,1161,3,0.06786822,0.05789098,0.81023932,2.58083941,2.00609004,1.555112,0.3047006,309.60257,0.04031799,0.11859577,-3.0,0.00796872,1.47917162
14686,7071,2,0.09575722,-0.04406819,0.81571771,2.59039886,2.02738141,4.760777,0.5007783,306.34766,0.00126333,-0.1803758,-3.0,0.08949887,2.75250528
14687,6453,0,0.04804912,-0.04635425,0.69450744,0.61122027,2.02465207,5.696721,0.49975613,303.15933,0.68344176,0.57388702,-2.0,0.06593205,2.60048781
14688,6682,2,0.05075693,-0.02902615,0.88761575,1.996974,2.00011544,5.054894,0.38480824,293.5376,0.03142543,-0.01554091,-5.0,0.00561566,3.03380116
14689,2814,1,-0.07297057,0.00264364,0.90823694,0.62517037,2.01345143,4.779398,0.38820893,295.4935,-0.23149114,-0.13761055,-5.0,0.06382176,0.3051374
14690,2136,2,-0.00410878,0.10961738,0.8905987,2.83376823,2.00859455,4.785457,0.59677297,313.3341,-0.02155551,0.14843304,-4.0,0.0475149,2.27684574
14691,2069,1,0.01496664,-0.08348615,0.83571796,0.25281812,2.01126523,5.267802,0.58919847,310.87848,-0.60729796,-0.30212869,-3.0,0.00371113,1.79980433
14692,2296,1,-0.00993298,0.03472584,0.7507414,1.29293938,2.03191292,4.949995,0.641523,318.38605,0.105376,-0.04458483,-5.0,0.06985361,1.51393531
14693,1478,0,0.03456197,0.01475576,0.74371888,2.37555601,2.00006238,4.930457,0.5722129,309.86502,0.48945999,-0.52392027,-1.0,0.05436194,1.02220083
14694,919,1,-0.05371621,0.06987585,0.8732817,2.58126976,2.02512812,1.09568,0.6236022,446.71967,-0.03417684,0.02484012,-0.0,0.0029788,2.55700218
14695,1342,1,0.01197066,-0.07977402,0.85214599,2.58581605,2.01425167,1.843603,0.6065376,357.61465,0.21128508,-0.11464242,-1.0,0.08443147,0.70685087
14697,1161,3,-0.03030605,-0.05299699,0.84158153,1.37265206,2.0087705,1.555112,0.5630089,363.17026,0.10261838,0.10336137,-2.0,0.04621589,2.51547954
14699,7253,1,0.05288461,0.03930609,0.96334719,1.03175141,2.01137458,4.703091,0.59296113,313.59485,-0.24966172,0.57379634,-5.0,0.09360783,0.39418659
14701,41,3,-0.00486901,-0.0284812,0.92627452,1.98340509,2.03840479,1.848251,0.23224668,295.8352,-0.1100593,0.47600547,-1.0,0.0487633,0.19732435
14702,7091,1,0.00892942,-0.03674223,0.9489473,0.9954263,2.02147977,4.407953,0.52184236,309.26575,0.03261712,0.00573723,-4.0,0.00711264,2.90899764
14703,2702,3,-2.639E-5,-0.01374507,0.73388582,0.68817563,2.04946083,4.049058,0.55474734,316.45865,0.39331768,0.39314331,-3.0,0.01629831,1.67015155
14704,237,1,-0.08129422,-0.05141178,0.89023069,1.10673297,2.00476193,4.823507,0.50852007,305.07892,-0.06384913,-0.06700582,-4.0,0.00228004,1.70151404
14705,7177,2,-0.02575197,0.02959484,0.92929225,0.97587704,2.04812552,4.84924,0.58445084,315.00336,-0.31746488,-0.36933936,-4.0,0.07923513,2.36819639
14706,6453,0,0.0771752,-0.01049587,0.89891845,2.59245221,2.00333835,5.696721,0.26031932,282.78876,0.13588781,-0.06241131,-4.0,0.0366902,0.46771371
14707,964,3,-0.06158969,0.02399427,0.69029529,0.73270169,2.0334907,1.850648,0.60460705,358.60138,0.05770181,0.34456842,-0.0,0.0887763,0.10226461
14708,7125,0,-0.01481861,-0.02558304,0.84000558,1.22494402,2.00268511,5.029268,0.49557102,303.0918,0.0989979,-0.07998087,-4.0,0.02763718,3.09855964
14709,2071,0,0.01512924,-0.03213799,0.90013804,0.8586311,2.03771145,4.930415,0.54202896,310.1132,0.19285811,0.14839233,-4.0,0.0623051,1.30800466
14710,1014,1,0.05131501,0.02753222,0.8257788,0.47211961,2.00566676,1.490901,0.59863406,376.73563,0.03471111,0.02935349,-0.0,0.02807556,1.38549262
14711,1248,0,-0.05369785,-0.07567103,0.7130627,2.87500794,2.01351997,4.119939,0.5172257,309.64465,-0.70300617,-7.2445E-4,-4.0,0.03614775,0.13524624
14713,2814,1,-0.06648696,-0.03390245,0.84659696,2.1887203,2.0378404,4.779398,0.6388478,319.45386,-0.23503966,0.43315685,-4.0,0.04234836,2.48404848
14715,7393,0,0.04618098,0.07752625,0.94358625,0.51666425,2.01665982,6.396018,0.4935855,300.49356,0.1690445,0.17503114,-4.0,0.0634941,2.65046433
14716,6332,2,0.05824368,-0.0104109,0.8456704,1.87570213,2.02573991,6.335416,0.76581794,322.6528,0.01784263,-0.02131279,-4.0,0.06463138,1.25942149
14717,886,2,-0.02362094,-0.03801784,0.85794866,1.53393864,2.0150633,1.094921,0.3729507,345.84372,0.04871041,0.52227272,-0.0,0.0089527,2.4638701
14718,1329,2,0.00779737,-0.08319238,0.90105264,2.38685822,2.01942701,4.600173,0.44754145,301.63043,0.0146759,-0.00822742,-2.0,0.04194182,2.42415901
14719,2373,3,8.5623E-4,-0.01556311,0.94659333,1.50414024,2.01145847,5.269839,0.5293697,305.8321,-0.26428202,0.00477655,-4.0,0.0754335,0.94886638
14721,1582,2,-0.01894923,-0.0385924,0.84713762,0.5841628,2.00215388,4.875876,0.4943908,303.46686,0.08318369,-0.05972066,-2.0,0.00981506,0.77233727
14722,68,2,-0.02241124,-0.0116475,0.93817764,2.57403649,2.00310866,4.939749,0.5673688,309.6396,-0.07242426,-0.00776851,-4.0,0.02897906,2.93294683
14723,7393,0,0.14102799,0.0452412,0.83437031,2.51460829,2.00628417,6.396018,0.74800944,319.47638,-0.06267616,-0.12607763,-4.0,0.05595561,0.15063964
14724,1249,3,0.04739056,-0.0334809,0.89976842,1.18920905,2.03584314,2.867758,0.41659352,309.24042,0.00210637,-8.3474E-4,-3.0,0.02795671,0.83457476
14725,7125,1,-0.02879825,-0.01471466,0.9548452,1.54241945,2.02763933,5.029268,0.37265706,294.5994,-0.20705608,-0.09577055,-5.0,0.05107678,0.40615463
14726,1018,3,-0.04534646,-0.00564548,0.93865635,2.54587953,2.02440867,1.222391,0.64547193,428.6919,-0.02857667,0.05400749,-2.0,0.04244091,0.9665052
14728,999,0,-0.02744902,-0.07499347,0.8840117,2.98652788,2.04721268,1.608322,0.5812537,367.64624,-0.05268567,-0.06913513,-2.0,0.01010001,2.75788494
14729,1718,3,-0.02761355,-0.07682344,0.91134892,1.96677759,2.01486455,1.468435,0.49621618,352.96085,-0.0849825,0.29485714,-3.0,0.00263844,2.19186503
14731,2641,1,0.15922455,-0.04068698,0.91490332,2.34451579,2.01990289,3.703553,0.28706923,290.05725,0.06439093,-0.12067088,-3.0,0.01956918,0.18803488
14732,1226,1,0.02234231,-0.02320627,0.59407423,0.01349597,2.0361457,3.102812,0.41332263,307.0125,-0.01032191,0.4230894,-3.0,0.00697513,0.06740687
14733,3252,0,0.06765224,0.06083161,0.82528215,0.45387691,2.02663657,3.048117,0.35750583,300.5733,0.32876184,0.0299038,-4.0,0.0327002,0.55046114
14735,1125,2,0.06340793,-0.05431845,0.70467266,1.12247358,2.01502535,1.845093,0.6065376,357.61465,0.09534258,0.68945179,-0.0,0.09463299,0.19997176
14736,2302,2,0.03499745,0.02204173,0.93817307,0.87747633,2.02945854,5.032377,0.57569623,312.02533,0.01712643,0.04901206,-5.0,0.01572205,1.34819592
14738,1456,2,-0.06326979,0.03273713,0.66626455,1.28984491,2.00851532,3.450567,0.3179213,293.10806,0.01918274,0.00273686,-4.0,0.08349731,1.51774984
14739,7135,2,0.03698762,0.0081658,0.76906087,2.23296753,2.00249423,3.414363,0.47842807,309.2207,-0.80693286,0.7254312,-3.0,0.07894927,1.03979999
14740,149,3,0.01739833,0.02096459,0.88359768,0.32743916,2.03592841,3.721833,0.4677227,308.70264,0.06472811,-0.02979889,-4.0,2.9689E-4,2.92820053
14741,2247,2,-0.08145259,-0.02193418,0.87807274,2.81847551,2.01147846,4.780296,0.48279446,303.49918,-0.19151003,0.27276989,-5.0,0.05013954,0.30646751
14742,7213,1,0.03298089,0.01192312,0.90361404,1.23972678,2.02678472,6.384785,0.36338136,291.3822,-0.00874123,-0.038397,-4.0,0.02924718,1.27616335
14743,2074,1,-0.05371621,0.06987585,0.92622535,1.19996499,2.02384422,4.832689,0.57249767,312.13916,0.18885939,-0.17085772,-3.0,0.1,1.45287919
14744,1726,1,0.00655094,0.08265076,0.92208539,0.87412653,2.00773766,3.707503,0.5059358,310.48822,0.03293186,0.09143773,-4.0,0.03965751,1.55910998
14745,3723,1,-0.09884692,0.03977021,0.93600289,1.77003516,2.00283049,4.776246,0.5540799,309.1233,0.28037033,0.40550141,-4.0,0.07746345,2.26289105
14746,7393,0,0.06895665,-0.01929456,0.88263415,1.47996252,2.035121,6.396018,0.60638946,310.60297,0.02225828,-0.03537339,-4.0,0.0061942,0.1184993
14747,6672,3,-0.05063103,0.04589681,0.91131835,0.90335665,2.0243017,3.710618,0.5492733,316.1914,-0.2788951,-0.13796761,-4.0,0.01432987,1.36618814
14748,3520,2,-0.0419195,-0.01142253,0.97154882,2.47598854,2.02593934,3.381392,0.4364038,306.81073,-0.06634054,0.00508593,-5.0,0.00211565,0.96127806
